kode_kab,kode_instansi,unit_kerja,email,telp
7102,1070035,PUSKESMAS KOMBI,kombi@gmail.com,081254337005
7102,1070036,PUSKESMAS PAPAKELAN,papakelan@gmail.com,081221359729
7102,1070037,PUSKESMAS TONSEA LAMA,tonsealama@gmail.com,081245784796
7103,1070038,PUSKESMAS LAPANGO,lapango@gmail.com,081245070315
7103,1070039,PUSKESMAS KAHAKITANG,kahakitang@gmail.com,081299849230
7103,1070040,PUSKESMAS TAMAKO,tamako@gmail.com,081262290969
7103,1070041,PUSKESMAS DAGHO,dagho@gmail.com,081224273353
7103,1070042,PUSKESMAS MANALU,manalu@gmail.com,081205052411
7103,1070043,PUSKESMAS SALURANG,salurang@gmail.com,081291776307
7103,1070044,PUSKESMAS PINTARENG,pintareng@gmail.com,081217352236
7103,1070045,PUSKESMAS KUMA,kuma@gmail.com,081235608025
7103,1070046,PUSKESMAS MANGANITU,manganitu@gmail.com,081284698639
7103,1070047,PUSKESMAS TONA / TAHUNA,tonatahuna@gmail.com,081211267934
7103,1070048,PUSKESMAS TAHUNA BARAT,tahunabarat@gmail.com,081260316766
7103,1070049,PUSKESMAS ENEMAWIRA,enemawira@gmail.com,081237622219
7103,1070050,PUSKESMAS MARORE,marore@gmail.com,081277343655
7103,1070051,PUSKESMAS KALASUGE,kalasuge@gmail.com,081202050249
7103,1070052,PUSKESMAS NUSA,nusa@gmail.com,081223970727
7103,1070053,PUSKESMAS KENDAHE,kendahe@gmail.com,081200246558
7104,1070054,PUSKESMAS MANGARAN,mangaran@gmail.com,081267177098
7104,1070055,PUSKESMAS DAMAU,damau@gmail.com,081203994582
7104,1070056,PUSKESMAS LIRUNG,lirung@gmail.com,081236543537
7104,1070057,PUSKESMAS MORONGE,moronge@gmail.com,081255626268
7104,1070058,PUSKESMAS SALIBABU,salibabu@gmail.com,081218049641
7104,1070059,PUSKESMAS PULUTAN,pulutan@gmail.com,081272698358
7104,1070060,PUSKESMAS KALONGAN,kalongan@gmail.com,081244036823
7104,1070061,PUSKESMAS MELONGUANE,melonguane@gmail.com,081278310862
7104,1070062,PUSKESMAS TULE,tule@gmail.com,081205988035
7104,1070063,PUSKESMAS B E O,beo@gmail.com,081273497722
7104,1070064,PUSKESMAS LOBBO,lobbo@gmail.com,081298785618
7104,1070065,PUSKESMAS TAROHAN,tarohan@gmail.com,081227897067
7104,1070066,PUSKESMAS RAINIS,rainis@gmail.com,081265952745
7104,1070067,PUSKESMAS DAPALAN,dapalan@gmail.com,081243602139
7104,1070068,PUSKESMAS ESSANG,essang@gmail.com,081292862793
7104,1070069,PUSKESMAS SAMBUARA,sambuara@gmail.com,081228427882
7104,1070070,PUSKESMAS GEMEH,gemeh@gmail.com,081271362787
7104,1070071,PUSKESMAS KARATUNG,karatung@gmail.com,081270982493
7104,1070072,PUSKESMAS MARAMPIT,marampit@gmail.com,081269575702
7104,1070073,PUSKESMAS KAKOROTAN,kakorotan@gmail.com,081290104670
7104,1070074,PUSKESMAS MIANGAS,miangas@gmail.com,081266187003
7105,1070075,PUSKESMAS MODOINDING,modoinding@gmail.com,081285011689
7105,1070076,PUSKESMAS TOMPASO BARU,tompasobaru@gmail.com,081245783567
7105,1070077,PUSKESMAS MAESAAN,maesaan@gmail.com,081208810551
7105,1070078,PUSKESMAS POOPO,poopo@gmail.com,081211779242
7105,1070079,PUSKESMAS MOTOLING,motoling@gmail.com,081285113938
7105,1070080,PUSKESMAS MOTOLING TIMUR,motolingtimur@gmail.com,081285762460
7105,1070081,PUSKESMAS MOTOLING BARAT,motolingbarat@gmail.com,081243181859
7105,1070082,PUSKESMAS KUMELEMBUAI,kumelembuai@gmail.com,081212710261
7105,1070083,PUSKESMAS ONGKAW,ongkaw@gmail.com,081222282975
7105,1070084,PUSKESMAS TENGA,tenga@gmail.com,081233098931
7105,1070085,PUSKESMAS AMURANG,amurang@gmail.com,081266391269
7105,1070086,PUSKESMAS AMURANG BARAT,amurangbarat@gmail.com,081216321132
7105,1070087,PUSKESMAS AMURANG TIMUR,amurangtimur@gmail.com,081216046645
7105,1070088,PUSKESMAS TARERAN,tareran@gmail.com,081225227600
7105,1070089,PUSKESMAS SULUUN TARERAN,suluuntareran@gmail.com,081207534431
7105,1070090,PUSKESMAS TUMPAAN,tumpaan@gmail.com,081291621838
7105,1070091,PUSKESMAS TATAPAAN,tatapaan@gmail.com,081283405499
7106,1070092,PUSKESMAS KEMA,kema@gmail.com,081247928201
7106,1070093,PUSKESMAS KAUDITAN,kauditan@gmail.com,081213526669
7106,1070094,PUSKESMAS AIR MADIDI,airmadidi@gmail.com,081253578020
7106,1070095,PUSKESMAS KOLONGAN,kolongan@gmail.com,081202177847
7106,1070096,PUSKESMAS TATELU,tatelu@gmail.com,081263407507
7106,1070097,PUSKESMAS TALAWAAN,talawaan@gmail.com,081246118157
7106,1070098,PUSKESMAS WORI,wori@gmail.com,081237843501
7106,1070099,PUSKESMAS TINONGKO,tinongko@gmail.com,081211613667
7106,1070100,PUSKESMAS MUBUNE,mubune@gmail.com,081272906988
7106,1070101,PUSKESMAS BATU,batu@gmail.com,081244317566
7106,1070102,PUSKESMAS LIKUPANG,likupang@gmail.com,081223147498
7108,1070103,PUSKESMAS SANGKUB,sangkub@gmail.com,081223992052
7108,1070104,PUSKESMAS SANGTOMBOLANG,sangtombolang@gmail.com,081203561303
7108,1070105,PUSKESMAS BINTAUNA,bintauna@gmail.com,081270243372
7108,1070106,PUSKESMAS BINTAUNA PANTAI,bintaunapantai@gmail.com,081221645815
7108,1070107,PUSKESMAS BOLAANG ITANG,bolaangitang@gmail.com,081290337114
7108,1070108,PUSKESMAS BOHABAK,bohabak@gmail.com,081290692912
7108,1070109,PUSKESMAS MOKODITEK,mokoditek@gmail.com,081240146980
7108,1070110,PUSKESMAS OLLOT,ollot@gmail.com,081249774392
7108,1070111,PUSKESMAS BOROKO,boroko@gmail.com,081201141068
7108,1070112,PUSKESMAS BUKO,buko@gmail.com,081214045684
7108,1070113,PUSKESMAS TUNTUNG,tuntung@gmail.com,081237268041
7109,1070114,PUSKESMAS BIARO,biaro@gmail.com,081256327162
7109,1070115,PUSKESMAS KISIHANG,kisihang@gmail.com,081272565938
7109,1070116,PUSKESMAS TAGULANDANG,tagulandang@gmail.com,081298982825
7109,1070117,PUSKESMAS MINANGA,minanga@gmail.com,081208144946
7109,1070118,PUSKESMAS TALAWID,talawid@gmail.com,081236968573
7109,1070119,PUSKESMAS SAWANG,sawang@gmail.com,081241472714
7109,1070120,PUSKESMAS BUHIAS,buhias@gmail.com,081265985017
7109,1070121,PUSKESMAS ONDONG,ondong@gmail.com,081257983095
7109,1070122,PUSKESMAS MAKALEHI,makalehi@gmail.com,081227755096
7109,1070123,PUSKESMAS SALILI,salili@gmail.com,081266920596
7109,1070124,PUSKESMAS LIA,lia@gmail.com,081231674830
7109,1070125,PUSKESMAS ULUSIAU,ulusiau@gmail.com,081241487175
7109,1070126,PUSKESMAS HIUNG,hiung@gmail.com,081215477344
7107,1070127,PUSKESMAS RATATOTOK,ratatotok@gmail.com,081222083293
7107,1070128,PUSKESMAS BASAAN,basaan@gmail.com,081296086338
7107,1070129,PUSKESMAS BELANG,belang@gmail.com,081244505988
7107,1070130,PUSKESMAS PUSOMAEN,pusomaen@gmail.com,081227816929
7107,1070131,PUSKESMAS MOLOMPAR BELANG,molomparbelang@gmail.com,081252278310
7107,1070132,PUSKESMAS RATAHAN,ratahan@gmail.com,081203844726
7107,1070133,PUSKESMAS TOWUNTU TIMUR,towuntutimur@gmail.com,081215244322
7107,1070134,PUSKESMAS TOMBATU,tombatu@gmail.com,081265110036
7107,1070135,PUSKESMAS MOLOMPAR,molompar@gmail.com,081292686373
7107,1070136,PUSKESMAS TAMBELANG,tambelang@gmail.com,081287800934
7107,1070137,PUSKESMAS TOULUAAN,touluaan@gmail.com,081273137094
7107,1070138,PUSKESMAS SILIAN,silian@gmail.com,081216794646
7111,1070139,PUSKESMAS MOMALIA,momalia@gmail.com,081223780459
7111,1070140,PUSKESMAS MILANGODAA,milangodaa@gmail.com,081271635635
7111,1070141,PUSKESMAS MOLIBAGU,molibagu@gmail.com,081201134989
7111,1070142,PUSKESMAS DUMINANGA,duminanga@gmail.com,081207668491
7111,1070143,PUSKESMAS PINOLOSIAN,pinolosian@gmail.com,081204708677
7111,1070144,PUSKESMAS DUMAGIN,dumagin@gmail.com,081239888235
7111,1070145,PUSKESMAS ADOW,adow@gmail.com,081217951015
7110,1070146,PUSKESMAS NUANGAN,nuangan@gmail.com,081261187051
7110,1070147,PUSKESMAS TUTUYAN,tutuyan@gmail.com,081262669232
7110,1070148,PUSKESMAS KOTABUNAN,kotabunan@gmail.com,081291967115
7110,1070149,PUSKESMAS MODAYAG,modayag@gmail.com,081237223463
7110,1070150,PUSKESMAS MODAYAG BARAT,modayagbarat@gmail.com,081264895261
7171,1070151,PUSKESMAS BAHU,bahu@gmail.com,081237818476
7171,1070152,PUSKESMAS MINANGA,minanga@gmail.com,081236386246
7171,1070153,PUSKESMAS RANOTANA WERU,ranotanaweru@gmail.com,081242977054
7171,1070154,PUSKESMAS SARIO,sario@gmail.com,081216220160
7171,1070155,PUSKESMAS TELING ATAS,telingatas@gmail.com,081253674968
7171,1070156,PUSKESMAS WENANG,wenang@gmail.com,081220497604
7171,1070157,PUSKESMAS RANOMUUT,ranomuut@gmail.com,081261259418
7171,1070158,PUSKESMAS TIKALA BARU,tikalabaru@gmail.com,081296431935
7171,1070159,PUSKESMAS PANIKI BAWAH,panikibawah@gmail.com,081299768971
7171,1070160,PUSKESMAS BENGKOL,bengkol@gmail.com,081252695022
7171,1070161,PUSKESMAS KOMBOS,kombos@gmail.com,081202985429
7171,1070162,PUSKESMAS WAWONASA,wawonasa@gmail.com,081295075384
7171,1070163,PUSKESMAS TUMINTING,tuminting@gmail.com,081256740636
7171,1070164,PUSKESMAS BAILANG,bailang@gmail.com,081299962009
7171,1070165,PUSKESMAS TONGKAINA,tongkaina@gmail.com,081274174543
7171,1070166,PUSKESMAS BUNAKEN,bunaken@gmail.com,081212748004
7172,1070167,PUSKESMAS PACEDA,paceda@gmail.com,081243389284
7172,1070168,PUSKESMAS SAGERAT,sagerat@gmail.com,081295914682
7172,1070169,PUSKESMAS GIRUAN WERU,giruanweru@gmail.com,081244213524
7172,1070170,PUSKESMAS PAPUSUNGAN,papusungan@gmail.com,081279506862
7172,1070171,PUSKESMAS PINTU KOTA,pintukota@gmail.com,081233109792
7172,1070172,PUSKESMAS AERTEMBAGA,aertembaga@gmail.com,081299585471
7172,1070173,PUSKESMAS TINUMBALA,tinumbala@gmail.com,081268067152
7172,1070174,PUSKESMAS BITUNG BARAT,bitungbarat@gmail.com,081242703146
7172,1070175,PUSKESMAS DANOWUDU,danowudu@gmail.com,081266896157
7173,1070176,PUSKESMAS PANGOLOMBIAN,pangolombian@gmail.com,081200463074
7173,1070177,PUSKESMAS LANSOT,lansot@gmail.com,081290692616
7173,1070178,PUSKESMAS MATANI,matani@gmail.com,081295760170
7173,1070179,PUSKESMAS RURUKAN,rurukan@gmail.com,081259360457
7173,1070180,PUSKESMAS TARA TARA,taratara@gmail.com,081214551482
7173,1070181,PUSKESMAS TINOOR,tinoor@gmail.com,081298009759
7173,1070182,PUSKESMAS KAKASKASEN,kakaskasen@gmail.com,081259854549
7174,1070183,PUSKESMAS MOTOBOI KECIL,motoboikecil@gmail.com,081228483990
7174,1070184,PUSKESMAS KOTOBANGON,kotobangon@gmail.com,081299748863
7174,1070185,PUSKESMAS GOGAGOMAN,gogagoman@gmail.com,081208310240
7174,1070186,PUSKESMAS BILALANG,bilalang@gmail.com,081254149742
7174,1070187,PUSKESMAS UPAI,upai@gmail.com,081255809273
7207,1070188,PUSKESMAS TOTIKUM,totikum@gmail.com,081260790393
7207,1070189,PUSKESMAS TOTIKUM SELATAN,totikumselatan@gmail.com,081218384636
7207,1070190,PUSKESMAS SALAKAN,salakan@gmail.com,081214862468
7207,1070191,PUSKESMAS BAKALAN RAYA,bakalanraya@gmail.com,081282554585
7207,1070192,PUSKESMAS MANSAMAT,mansamat@gmail.com,081221959790
7207,1070193,PUSKESMAS TINANGKUNG UTARA,tinangkungutara@gmail.com,081267267222
7207,1070194,PUSKESMAS SALEATI,saleati@gmail.com,081296634067
7207,1070195,PUSKESMAS PATUKUKI,patukuki@gmail.com,081290861971
7207,1070196,PUSKESMAS BULAGI,bulagi@gmail.com,081262475458
7207,1070197,PUSKESMAS LOLANTANG,lolantang@gmail.com,081245295983
7207,1070198,PUSKESMAS SABANG,sabang@gmail.com,081266308704
7207,1070199,PUSKESMAS TATABA,tataba@gmail.com,081239750273
7207,1070200,PUSKESMAS LUMBI-LUMBIA,lumbilumbia@gmail.com,081256271518
7201,1070201,PUSKESMAS TOILI II,toiliii@gmail.com,081268415840
7201,1070202,PUSKESMAS TOILI III,toiliiii@gmail.com,081299250600
7201,1070203,PUSKESMAS TOILI I,toilii@gmail.com,081251458436
7201,1070204,PUSKESMAS BATUI,batui@gmail.com,081275579282
7201,1070205,PUSKESMAS SINORANG,sinorang@gmail.com,081207747670
7201,1070206,PUSKESMAS BUNTA,bunta@gmail.com,081268968615
7201,1070207,PUSKESMAS TOIMA,toima@gmail.com,081264056188
7201,1070208,PUSKESMAS SAITI,saiti@gmail.com,081278894332
7201,1070209,PUSKESMAS NUHON,nuhon@gmail.com,081223857019
7201,1070210,PUSKESMAS SIMPANG RAYA,simpangraya@gmail.com,081241243243
7201,1070211,PUSKESMAS KINTOM,kintom@gmail.com,081225302347
7201,1070212,PUSKESMAS KAMPUNG BARU,kampungbaru@gmail.com,081254690967
7201,1070213,PUSKESMAS SIMPONG,simpong@gmail.com,081281554753
7201,1070214,PUSKESMAS HUNDUHON,hunduhon@gmail.com,081270740676
7201,1070215,PUSKESMAS PAGIMANA,pagimana@gmail.com,081242194380
7201,1070216,PUSKESMAS BUALEMO,bualemo@gmail.com,081202248356
7201,1070217,PUSKESMAS TIKUPON,tikupon@gmail.com,081215426569
7201,1070218,PUSKESMAS LOBU,lobu@gmail.com,081208499464
7201,1070219,PUSKESMAS MANTOK,mantok@gmail.com,081254705478
7201,1070220,PUSKESMAS BONEBAKAL,bonebakal@gmail.com,081257378553
7201,1070221,PUSKESMAS TANGEBAN,tangeban@gmail.com,081255690070
7201,1070222,PUSKESMAS BALANTAK,balantak@gmail.com,081287321651
7201,1070223,PUSKESMAS TEKU,teku@gmail.com,081257328236
7201,1070224,PUSKESMAS BALANTAK SELATAN,balantakselatan@gmail.com,081296241531
7206,1070225,PUSKESMAS ULUNAMBO,ulunambo@gmail.com,081217113320
7206,1070226,PUSKESMAS KALEROANG,kaleroang@gmail.com,081241824398
7206,1070227,PUSKESMAS LAFEU,lafeu@gmail.com,081205774461
7206,1070228,PUSKESMAS BAHODOPI,bahodopi@gmail.com,081237346400
7206,1070229,PUSKESMAS BAHOMOTEFE,bahomotefe@gmail.com,081235859065
7206,1070230,PUSKESMAS BUNGKU,bungku@gmail.com,081285695429
7206,1070231,PUSKESMAS WOSU,wosu@gmail.com,081246054516
7206,1070232,PUSKESMAS BAHONSUAI,bahonsuai@gmail.com,081254640680
7206,1070233,PUSKESMAS LANTULAJAYA,lantulajaya@gmail.com,081295325368
7202,1070234,PUSKESMAS PENDOLO,pendolo@gmail.com,081278247379
7202,1070235,PUSKESMAS MAYOA,mayoa@gmail.com,081205639717
7202,1070236,PUSKESMAS MEKO,meko@gmail.com,081259176630
7202,1070237,PUSKESMAS KOROBONO,korobono@gmail.com,081246799487
7202,1070238,PUSKESMAS GINTU,gintu@gmail.com,081250503511
7202,1070239,PUSKESMAS LENGKEKA,lengkeka@gmail.com,081217121959
7202,1070240,PUSKESMAS TENTENA,tentena@gmail.com,081207697323
7202,1070241,PUSKESMAS SULEWANA,sulewana@gmail.com,081239051575
7202,1070242,PUSKESMAS TONUSU,tonusu@gmail.com,081278701908
7202,1070243,PUSKESMAS TARIPA,taripa@gmail.com,081265262389
7202,1070244,PUSKESMAS WUASA,wuasa@gmail.com,081215214259
7202,1070245,PUSKESMAS DODA,doda@gmail.com,081265968540
7202,1070246,PUSKESMAS MAHOLO,maholo@gmail.com,081281131697
7202,1070247,PUSKESMAS WATUTAU,watutau@gmail.com,081215623826
7202,1070248,PUSKESMAS MAPANE,mapane@gmail.com,081256869942
7202,1070249,PUSKESMAS TANGKURA,tangkura@gmail.com,081270164244
7202,1070250,PUSKESMAS TAMBARANA,tambarana@gmail.com,081216096966
7202,1070251,PUSKESMAS TAGOLU,tagolu@gmail.com,081243027848
7202,1070252,PUSKESMAS KAYAMANYA,kayamanya@gmail.com,081252657174
7202,1070253,PUSKESMAS LAWANGA,lawanga@gmail.com,081277884509
7202,1070254,PUSKESMAS KAWUA,kawua@gmail.com,081206008101
7203,1070255,PUSKESMAS LALUNDU,lalundu@gmail.com,081223980446
7203,1070256,PUSKESMAS LALUNDU DESPOT,lalundudespot@gmail.com,081285398722
7203,1070257,PUSKESMAS PINEMBANI,pinembani@gmail.com,081215518669
7203,1070258,PUSKESMAS DONGGALA,donggala@gmail.com,081201727514
7203,1070259,PUSKESMAS LEMBASADA,lembasada@gmail.com,081226447714
7203,1070260,PUSKESMAS LABUAN,labuan@gmail.com,081284697907
7203,1070261,PUSKESMAS WANI,wani@gmail.com,081240590410
7203,1070262,PUSKESMAS SYEKH AHMAD PUE LASADINDI TOAYA,syekhahmadpuelasadinditoa@gmail.com,081281161063
7203,1070263,PUSKESMAS BATUSUYA,batusuya@gmail.com,081207394940
7203,1070264,PUSKESMAS TOMPE,tompe@gmail.com,081206120738
7203,1070265,PUSKESMAS TAMBU,tambu@gmail.com,081204909377
7203,1070266,PUSKESMAS MALEI,malei@gmail.com,081230915298
7203,1070267,PUSKESMAS SABANG,sabang@gmail.com,081206170505
7203,1070268,PUSKESMAS BUNGA RAYA BALUKANG,bungarayabalukang@gmail.com,081296717923
7203,1070269,PUSKESMAS SIPATOKKONG OGOAMAS,sipatokkongogoamas@gmail.com,081246872849
7204,1070270,PUSKESMAS BANGKIR,bangkir@gmail.com,081238262185
7204,1070271,PUSKESMAS KOMBO,kombo@gmail.com,081276884042
7204,1070272,PUSKESMAS OGOTUA,ogotua@gmail.com,081223725502
7204,1070273,PUSKESMAS DONDO,dondo@gmail.com,081277292957
7204,1070274,PUSKESMAS OGODEIDE,ogodeide@gmail.com,081208271766
7204,1070275,PUSKESMAS BASIDONDO,basidondo@gmail.com,081210412992
7204,1070276,PUSKESMAS KAYULOMPA,kayulompa@gmail.com,081246935295
7204,1070277,PUSKESMAS BAOLAN,baolan@gmail.com,081250006996
7204,1070278,PUSKESMAS KOTA,kota@gmail.com,081239698004
7204,1070279,PUSKESMAS LAMPASIO,lampasio@gmail.com,081233638504
7204,1070280,PUSKESMAS GALANG,galang@gmail.com,081244035158
7204,1070281,PUSKESMAS LAULALANG,laulalang@gmail.com,081261508902
7204,1070282,PUSKESMAS BINONTOAN,binontoan@gmail.com,081241244004
7204,1070283,PUSKESMAS DAKOPEMEAN,dakopemean@gmail.com,081272898776
7205,1070284,PUSKESMAS LAKEA,lakea@gmail.com,081271461781
7205,1070285,PUSKESMAS BIAU,biau@gmail.com,081224142653
7205,1070286,PUSKESMAS KARAMAT,karamat@gmail.com,081274724445
7205,1070287,PUSKESMAS MOMUNU,momunu@gmail.com,081211355518
7205,1070288,PUSKESMAS BOILAN,boilan@gmail.com,081269174120
7205,1070289,PUSKESMAS BOKAT,bokat@gmail.com,081283968448
7205,1070290,PUSKESMAS MODO,modo@gmail.com,081278507668
7205,1070291,PUSKESMAS BUNOBOGU,bunobogu@gmail.com,081223738272
7205,1070292,PUSKESMAS GADUNG,gadung@gmail.com,081210298958
7205,1070293,PUSKESMAS PALELEH,paleleh@gmail.com,081271774757
7205,1070294,PUSKESMAS TIMBULON,timbulon@gmail.com,081262193230
7208,1070295,PUSKESMAS SAUSU,sausu@gmail.com,081293118227
7208,1070296,PUSKESMAS TORUE,torue@gmail.com,081254279334
7208,1070297,PUSKESMAS BALINGGI,balinggi@gmail.com,081246562612
7208,1070298,PUSKESMAS PARIGI,parigi@gmail.com,081294325892
7208,1070299,PUSKESMAS SUMBERSARI,sumbersari@gmail.com,081252598258
7208,1070300,PUSKESMAS LOMPE NTODEA,lompentodea@gmail.com,081225574208
7208,1070301,PUSKESMAS PANGI,pangi@gmail.com,081281584204
7208,1070302,PUSKESMAS AMPIBABO,ampibabo@gmail.com,081262533910
7208,1070303,PUSKESMAS KASIMBAR,kasimbar@gmail.com,081281090108
7208,1070304,PUSKESMAS SIENJO,sienjo@gmail.com,081233340482
7208,1070305,PUSKESMAS SINIU,siniu@gmail.com,081279322638
7208,1070306,PUSKESMAS TINOMBO,tinombo@gmail.com,081294846242
7208,1070307,PUSKESMAS TADA,tada@gmail.com,081267218507
7208,1070308,PUSKESMAS TOMINI,tomini@gmail.com,081206943880
7208,1070309,PUSKESMAS MEPANGA,mepanga@gmail.com,081266817081
7208,1070310,PUSKESMAS PALASA,palasa@gmail.com,081282843281
7208,1070311,PUSKESMAS MOUTONG,moutong@gmail.com,081255976569
7208,1070312,PUSKESMAS LAMBUNU I,lambunui@gmail.com,081283166036
7208,1070313,PUSKESMAS LAMBUNU II,lambunuii@gmail.com,081241610204
7208,1070314,PUSKESMAS ONGKA,ongka@gmail.com,081254372399
7208,1070315,PUSKESMAS TAOPA,taopa@gmail.com,081223256174
7209,1070316,PUSKESMAS MATAKO,matako@gmail.com,081219748550
7209,1070317,PUSKESMAS TOMBIANO,tombiano@gmail.com,081214259169
7209,1070318,PUSKESMAS UEKULI,uekuli@gmail.com,081212298997
7209,1070319,PUSKESMAS MAROWO,marowo@gmail.com,081277246818
7209,1070320,PUSKESMAS DATARAN BULAN,dataranbulan@gmail.com,081240262461
7209,1070321,PUSKESMAS TETE,tete@gmail.com,081239343810
7209,1070322,PUSKESMAS AMPANA TIMUR,ampanatimur@gmail.com,081203684709
7209,1070323,PUSKESMAS AMPANA BARAT,ampanabarat@gmail.com,081215945133
7209,1070324,PUSKESMAS WAKAI,wakai@gmail.com,081254769347
7209,1070325,PUSKESMAS LEBITI,lebiti@gmail.com,081206022740
7209,1070326,PUSKESMAS DOLONG,dolong@gmail.com,081252320918
7209,1070327,PUSKESMAS POPOLII,popolii@gmail.com,081251632792
7209,1070328,PUSKESMAS PASOKAN,pasokan@gmail.com,081260393718
7210,1070329,PUSKESMAS KANTEWU,kantewu@gmail.com,081206031763
7210,1070330,PUSKESMAS BANASU,banasu@gmail.com,081255193506
7210,1070331,PUSKESMAS GIMPU,gimpu@gmail.com,081282243124
7210,1070332,PUSKESMAS KULAWI,kulawi@gmail.com,081227484167
7210,1070333,PUSKESMAS TOWULU,towulu@gmail.com,081219259720
7210,1070334,PUSKESMAS LINDU,lindu@gmail.com,081251224824
7210,1070335,PUSKESMAS NOKILALAKI,nokilalaki@gmail.com,081220247117
7210,1070336,PUSKESMAS PALOLO,palolo@gmail.com,081266440108
7210,1070337,PUSKESMAS BANPRES,banpres@gmail.com,081270075904
7210,1070338,PUSKESMAS PANDERE,pandere@gmail.com,081270404198
7210,1070339,PUSKESMAS BALUASE,baluase@gmail.com,081210008346
7210,1070340,PUSKESMAS KALEKE,kaleke@gmail.com,081208005064
7210,1070341,PUSKESMAS KAMAIPURA,kamaipura@gmail.com,081208201623
7210,1070342,PUSKESMAS DOLO,dolo@gmail.com,081234618219
7210,1070343,PUSKESMAS BIROMARU,biromaru@gmail.com,081265404072
7210,1070344,PUSKESMAS MARAWOLA,marawola@gmail.com,081206967861
7210,1070345,PUSKESMAS TINGGEDE,tinggede@gmail.com,081282443343
7210,1070346,PUSKESMAS DOMBUSOI,dombusoi@gmail.com,081257024163
7210,1070347,PUSKESMAS KINOVARO,kinovaro@gmail.com,081204579096
7211,1070348,PUSKESMAS BUNGIN,bungin@gmail.com,081283617723
7211,1070349,PUSKESMAS LANTIBUNG,lantibung@gmail.com,081267705211
7211,1070350,PUSKESMAS LIPULALONGO,lipulalongo@gmail.com,081271896280
7211,1070351,PUSKESMAS BANGGAI,banggai@gmail.com,081282434351
7211,1070352,PUSKESMAS LOKOTOY,lokotoy@gmail.com,081208843529
7212,1070353,PUSKESMAS BETELEME,beteleme@gmail.com,081290941084
7212,1070354,PUSKESMAS PETUMBEA,petumbea@gmail.com,081217805909
7212,1070355,PUSKESMAS TOMATA,tomata@gmail.com,081201411922
7212,1070356,PUSKESMAS LEE,lee@gmail.com,081268203919
7212,1070357,PUSKESMAS MAYUMBA,mayumba@gmail.com,081264440048
7212,1070358,PUSKESMAS KOLONADALE,kolonadale@gmail.com,081257148965
7212,1070359,PUSKESMAS MOLINO,molino@gmail.com,081296620339
7212,1070360,PUSKESMAS ANUTOLUWU,anutoluwu@gmail.com,081201741410
7212,1070361,PUSKESMAS TAMBAYOLI,tambayoli@gmail.com,081220222935
7212,1070362,PUSKESMAS PANCA MAKMUR,pancamakmur@gmail.com,081215817028
7212,1070363,PUSKESMAS BATURUBE,baturube@gmail.com,081299493466
7212,1070364,PUSKESMAS PANDAUKE,pandauke@gmail.com,081204629506
7271,1070365,PUSKESMAS KAMONJI,kamonji@gmail.com,081207928065
7271,1070366,PUSKESMAS SANGURARA,sangurara@gmail.com,081264569269
7271,1070367,PUSKESMAS TIPO,tipo@gmail.com,081216172858
7271,1070368,PUSKESMAS BULILI,bulili@gmail.com,081263555124
7271,1070369,PUSKESMAS BIROBULI,birobuli@gmail.com,081207230861
7271,1070370,PUSKESMAS MABELOPURA,mabelopura@gmail.com,081284386438
7271,1070371,PUSKESMAS SINGGANI,singgani@gmail.com,081265364753
7271,1070372,PUSKESMAS TALISE,talise@gmail.com,081213583396
7271,1070373,PUSKESMAS KAWATUNA,kawatuna@gmail.com,081213252342
7271,1070374,PUSKESMAS MAMBORO,mamboro@gmail.com,081213738548
7271,1070375,PUSKESMAS PANTOLOAN,pantoloan@gmail.com,081256969619
7271,1070376,PUSKESMAS TAWAELI,tawaeli@gmail.com,081206017384
7301,1070377,PUSKESMAS PASIMARANNU,pasimarannu@gmail.com,081268294964
7301,1070378,PUSKESMAS PASILEMBENA,pasilembena@gmail.com,081261706586
7301,1070379,PUSKESMAS BENTENG JAMPEA/PASIMASUNGGU,bentengjampeapasimasunggu@gmail.com,081209046917
7301,1070380,PUSKESMAS PASITALLU,pasitallu@gmail.com,081262957878
7301,1070381,PUSKESMAS PARANGAI,parangai@gmail.com,081205766558
7301,1070382,PUSKESMAS UJUNG JAMPEA,ujungjampea@gmail.com,081240452237
7301,1070383,PUSKESMAS BONTOSIKUYU,bontosikuyu@gmail.com,081259525292
7301,1070384,PUSKESMAS LOWA,lowa@gmail.com,081210477584
7301,1070385,PUSKESMAS BONTOSUNGGU,bontosunggu@gmail.com,081295649264
7301,1070386,PUSKESMAS BENTENG,benteng@gmail.com,081283266313
7301,1070387,PUSKESMAS BARUGAI,barugai@gmail.com,081208076095
7301,1070388,PUSKESMAS POLEBUNGING,polebunging@gmail.com,081264976185
7301,1070389,PUSKESMAS BONTOMATENE,bontomatene@gmail.com,081220928769
7301,1070390,PUSKESMAS BUKI,buki@gmail.com,081251955598
7302,1070391,PUSKESMAS GATTARENG,gattareng@gmail.com,081226564249
7302,1070392,PUSKESMAS PONRE,ponre@gmail.com,081253516388
7302,1070393,PUSKESMAS BONTONYELENG,bontonyeleng@gmail.com,081247430937
7302,1070394,PUSKESMAS CAILE,caile@gmail.com,081208683809
7302,1070395,PUSKESMAS UJUNG LOE,ujungloe@gmail.com,081289495075
7302,1070396,PUSKESMAS PALANGISANG,palangisang@gmail.com,081257701339
7302,1070397,PUSKESMAS MANYAMPA,manyampa@gmail.com,081277868682
