kode_kab,kode_instansi,unit_kerja,email,telp
6171,6171067,RS ANTON SOEDJARWO PONTIANAK,antonsoedjarwopontianak@gmail.com,081281565239
6171,6171078,RS PRO MEDIKA PONTIANAK,promedikapontianak@gmail.com,081227172171
6171,6171085,RS BERSALIN JEUMPA PONTIANAK,bersalinjeumpapontianak@gmail.com,081292202583
6171,6171113,RS ISLAM YARSI PONTIANAK,islamyarsipontianak@gmail.com,081299659596
6171,6171124,RS ANUGERAH BUNDA KHATULISTIWA,anugerahbundakhatulistiwa@gmail.com,081226065739
6171,6171136,RS BERSALIN NABASA PONTIANAK,bersalinnabasapontianak@gmail.com,081285312462
6171,6171138,RS UMUM DAERAH SULTAN SYARIF  MOHAMMAD ALKADRIE,umumdaerahsultansyarifmoh@gmail.com,081264935537
6171,6171139,RS UNIVERSITAS TANJUNGPURA,universitastanjungpura@gmail.com,081208293547
6171,6171140,RS UMUM KHARITAS BHAKTI,umumkharitasbhakti@gmail.com,081295187409
6171,6171141,RS MITRA MEDIKA PONTIANAK,mitramedikapontianak@gmail.com,081274030494
6171,6171143S,RS LAPANGAN PERAWATAN PASIEN COVID-19,lapanganperawatanpasienco@gmail.com,081251387313
6171,6171144S,RS LAPANGAN (RS DARURAT) COVID-19 KOTA PONTIANAK,lapanganrsdaruratcovid19k@gmail.com,081235941232
6171,6171155,RS UMUM MEDIKA DJAYA,umummedikadjaya@gmail.com,081230414664
6172,6172002,RS IBU DAN ANAK WEMPE SINGKAWANG,ibudananakwempesingkawang@gmail.com,081251884607
6172,6172011,RS UMUM DAERAH DR. ABDUL AZIZ SINGKAWANG,umumdaerahdrabdulazizsing@gmail.com,081211547982
6172,6172044,RS TK. IV 12.07.01 SINGKAWANG,tkiv120701singkawang@gmail.com,081224061456
6172,6172066,RS JIWA PROVINSI KALIMANTAN BARAT,jiwaprovinsikalimantanbar@gmail.com,081261266412
6172,6172113,RS UMUM SANTO VINCENTIUS SINGKAWANG,umumsantovincentiussingka@gmail.com,081243268595
6172,6172124,RS UMUM HARAPAN BERSAMA SINGKAWANG,umumharapanbersamasingkaw@gmail.com,081213881928
6201,6201012,RS UMUM DAERAH SULTAN IMANUDDIN,umumdaerahsultanimanuddin@gmail.com,081255591604
6201,6201013,RS CITRA HUSADA PANGKALAN BUN,citrahusadapangkalanbun@gmail.com,081238664478
6201,6201016,RS UMUM HARAPAN INSANI,umumharapaninsani@gmail.com,081225064297
6202,6202013,RS UMUM DAERAH DR MURJANI SAMPIT,umumdaerahdrmurjanisampit@gmail.com,081289907410
6202,6202025,RS KELAS D PRATAMA PARENGGEAN,kelasdpratamaparenggean@gmail.com,081239919329
6202,6202036,RS UMUM DAERAH SAMUDA,umumdaerahsamuda@gmail.com,081215869335
6203,6203015,RS UMUM DAERAH DR. H. SOEMARNO SOSROAATMOJO,umumdaerahdrhsoemarnososr@gmail.com,081238169653
6204,6204016,RS UMUM DAERAH JARAGA SASAMEH,umumdaerahjaragasasameh@gmail.com,081209728396
6205,6205011,RS UMUM DAERAH MUARA TEWEH,umumdaerahmuarateweh@gmail.com,081287631843
6209,6207012,RS UMUM DAERAH KABUPATEN LAMANDAU,umumdaerahkabupatenlamand@gmail.com,081291363665
6208,6207033,RS UMUM DAERAH SUKAMARA,umumdaerahsukamara@gmail.com,081284854865
6207,6208013,RS UMUM DAERAH HANAU,umumdaerahhanau@gmail.com,081250028586
6207,6208014,RS UMUM DAERAH KUALA PEMBUANG,umumdaerahkualapembuang@gmail.com,081294537900
6206,6209024,RS UMUM DAERAH  MAS AMSYAR KASONGAN,umumdaerahmasamsyarkasong@gmail.com,081214698004
6206,6209035,RS PRATAMA TUMBANG SAMBA,pratamatumbangsamba@gmail.com,081262512171
6211,6210015,RS UMUM DAERAH PULANG PISAU,umumdaerahpulangpisau@gmail.com,081291160333
6210,6211016,RS PRATAMA TUMBANG TELAKEN,pratamatumbangtelaken@gmail.com,081222600265
6210,6211026,RS UMUM DAERAH KUALA KURUN,umumdaerahkualakurun@gmail.com,081266394348
6213,6212020,RS UMUM DAERAH TAMIANG LAYANG,umumdaerahtamianglayang@gmail.com,081272499393
6212,6213022,RS UMUM DAERAH PURUK CAHU,umumdaerahpurukcahu@gmail.com,081202932632
6271,6271012,RS UMUM DAERAH DR. DORIS SYLVANUS PALANGKA RAYA,umumdaerahdrdorissylvanus@gmail.com,081284363027
6271,6271023,RS TK. IV PALANGKARAYA,tkivpalangkaraya@gmail.com,081216367782
6271,6271024,RS ISLAM PKU MUHAMMADIYAH PALANGKARAYA,islampkumuhammadiyahpalan@gmail.com,081289105840
6271,6271025,RS BHAYANGKARA PALANGKA RAYA,bhayangkarapalangkaraya@gmail.com,081250355555
6271,6271026,RS UMUM KELAS D KOTA PALANGKA RAYA,umumkelasdkotapalangkaray@gmail.com,081223032512
6271,6271027,RS PRIMAYA BETANG PAMBELUM,primayabetangpambelum@gmail.com,081207121543
6271,6271028,RS IBU DAN ANAK YASMIN PALANGKA RAYA,ibudananakyasminpalangkar@gmail.com,081252144663
6271,6271029,RS PERMATA HATI PALANGKARAYA,permatahatipalangkaraya@gmail.com,081260718546
6271,6271030,RS SILOAM PALANGKA RAYA,siloampalangkaraya@gmail.com,081210773182
6271,6271031,RS IBU DAN ANAK BUNDA PALANGKARAYA,ibudananakbundapalangkara@gmail.com,081211489770
6211,6271068,RS JIWA KALAWA ATEI,jiwakalawaatei@gmail.com,081262754362
6301,6301013,RS UMUM DAERAH H. BOEJASIN PELAIHARI,umumdaerahhboejasinpelaih@gmail.com,081207532226
6301,6301014,RS IBU DAN ANAK AINUN,ibudananakainun@gmail.com,081203483050
6301,6301015,RS BORNEO CITRA MEDIKA,borneocitramedika@gmail.com,081279913723
6301,6301016,RS IBU DAN ANAK IBUNDA,ibudananakibunda@gmail.com,081202518582
6301,6301020,RS UMUM DAERAH KH. MANSYUR,umumdaerahkhmansyur@gmail.com,081219249469
6302,6302014,RS UMUM DAERAH PANGERAN JAYA SUMITRA,umumdaerahpangeranjayasum@gmail.com,081299842266
6302,6302015S,RS DARURAT COVID-19 KABUPATEN KOTABARU,daruratcovid19kabupatenko@gmail.com,081266001896
6302,6302026,RS UMUM DAERAH SENGAYAM,umumdaerahsengayam@gmail.com,081249251341
6303,6303015,RS UMUM DAERAH RATU ZALECHA,umumdaerahratuzalecha@gmail.com,081205207332
6303,6303026,RS UMUM DANAU SALAK,umumdanausalak@gmail.com,081228076021
6303,6303027,RS UMUM PELITA INSANI,umumpelitainsani@gmail.com,081266002920
6303,6303028,RS IBU DAN ANAK MUTIARA BUNDA,ibudananakmutiarabunda@gmail.com,081207249403
6303,6303030,RS UMUM AVECIENA MEDIKA,umumavecienamedika@gmail.com,081248917585
6303,6303033,RS UMUM CIPUTRA MITRA HOSPITAL,umumciputramitrahospital@gmail.com,081259712885
6303,6304016,RS JIWA SAMBANG LIHUM,jiwasambanglihum@gmail.com,081282483234
6304,6304020,RS UMUM DAERAH  H. ABDUL AZIZ MARABAHAN,umumdaerahhabdulazizmarab@gmail.com,081271910504
6305,6305010,RS UMUM DAERAH DATU SANGGUL RANTAU,umumdaerahdatusanggulrant@gmail.com,081293761374
6305,6305011,RS UMUM HANDAYATI,umumhandayati@gmail.com,081243911714
6306,6306011,RS UMUM DAERAH BRIGJED H. HASAN BASRY KANDANGAN,umumdaerahbrigjedhhasanba@gmail.com,081261810125
6306,6306023,RS UMUM CERIA,umumceria@gmail.com,081264075103
6306,6306024,RS UMUM DAERAH DAHA SEJAHTERA,umumdaerahdahasejahtera@gmail.com,081266772637
6306,6306025,RS IBU DAN ANAK PERMATA BUNDA,ibudananakpermatabunda@gmail.com,081241113453
6306,6306026,RS SUMBER JAYA SEHAT,sumberjayasehat@gmail.com,081210098840
6307,6307012,RS UMUM DAERAH  H DAMANHURI BARABAI,umumdaerahhdamanhuribarab@gmail.com,081220048064
6308,6308013,RS UMUM DAERAH PAMBALAH BATUNG,umumdaerahpambalahbatung@gmail.com,081294209957
6308,6308014,RS MULIA AMUNTAI,muliaamuntai@gmail.com,081225290114
6309,6309014,RS UMUM DAERAH H. BADARUDDIN KASIM,umumdaerahhbadaruddinkasi@gmail.com,081233892321
6309,6309025,RS UMUM PERTAMINA TANJUNG,umumpertaminatanjung@gmail.com,081267621079
6310,6310015,RS UMUM DAERAH DR. H. ANDI ABDURRAHMAN NOOR,umumdaerahdrhandiabdurrah@gmail.com,081203685815
6310,6310016,RS IBU DAN ANAK PARADISE,ibudananakparadise@gmail.com,081239613677
6310,6310018,RS UMUM MARINA PERMATA,umummarinapermata@gmail.com,081280233053
6311,6311016,RS UMUM DAERAH BALANGAN,umumdaerahbalangan@gmail.com,081269679393
6371,6371013,RS UMUM DAERAH ULIN BANJARMASIN,umumdaerahulinbanjarmasin@gmail.com,081240482777
6371,6371024,RS UMUM SUAKA INSAN,umumsuakainsan@gmail.com,081287434461
6371,6371046,RS ISLAM BANJARMASIN,islambanjarmasin@gmail.com,081248105283
6371,6371050,RS TK. III DR. R. SOEHARSONO,tkiiidrrsoeharsono@gmail.com,081291707525
6371,6371072,RS UMUM DAERAH DR. H. MOCH. ANSARI SALEH,umumdaerahdrhmochansarisa@gmail.com,081239682231
6371,6371094,RS UMUM SARI MULIA,umumsarimulia@gmail.com,081213680186
6371,6371130,RS KHUSUS BEDAH BANJARMASIN SIAGA,khususbedahbanjarmasinsia@gmail.com,081297025943
6372,6371141,RS TNI-AU TK. IV SYAMSUDIN NOOR,tniautkivsyamsudinnoor@gmail.com,081265772020
6371,6371152,RS BHAYANGKARA TK. III BANJARMASIN,bhayangkaratkiiibanjarmas@gmail.com,081299232890
6371,6371153,RS KHUSUS GIGI DAN MULUT GUSTI HASAN AMAN,khususgigidanmulutgustiha@gmail.com,081221769642
6371,6371155,RS IBU DAN ANAK ANNISA,ibudananakannisa@gmail.com,081228035979
6371,6371156,RS UMUM DAERAH SULTAN SURIANSYAH BANJARMASIN,umumdaerahsultansuriansya@gmail.com,081224211603
6371,6371158,RS SILOAM BANJARMASIN,siloambanjarmasin@gmail.com,081220995240
6371,6371170,RS IBU DAN ANAK MAHKOTA BUNDA,ibudananakmahkotabunda@gmail.com,081296362965
6372,6372014,RS UMUM DAERAH IDAMAN BANJARBARU,umumdaerahidamanbanjarbar@gmail.com,081254144978
6372,6372016,RS TK IV GUNTUNG PAYUNG,tkivguntungpayung@gmail.com,081272980000
6372,6372017,RS UMUM SYIFA MEDIKA,umumsyifamedika@gmail.com,081242924901
6372,6372018,RS UMUM MAWAR,umummawar@gmail.com,081290406716
6372,6372019,RS UMUM ALMANSYUR MEDIKA BANJARBARU,umumalmansyurmedikabanjar@gmail.com,081219013803
6372,6372020,RS UMUM NIRWANA,umumnirwana@gmail.com,081233419567
6372,6372021,RS UMUM PERMATA HUSADA BANJARBARU,umumpermatahusadabanjarba@gmail.com,081209525825
6372,6372022,RS ISLAM SULTAN AGUNG BANJARBARU,islamsultanagungbanjarbar@gmail.com,081229985996
6401,6401014,RS UMUM DAERAH PANGLIMA SEBAYA,umumdaerahpanglimasebaya@gmail.com,081203323018
6401,6401018,RS PRATAMA BATU ENGAU,pratamabatuengau@gmail.com,081296364389
6407,6402041,RS UMUM DAERAH HARAPAN INSAN SENDAWAR,umumdaerahharapaninsansen@gmail.com,081204726231
6407,6402053,RS SANTA FAMILIA,santafamilia@gmail.com,081246429585
6407,6402064,RS UMUM DAERAH PRATAMA SENDAWAR,umumdaerahpratamasendawar@gmail.com,081273853991
6402,6403015,RS UMUM DAERAH AJI MUHAMMAD PARIKESIT,umumdaerahajimuhammadpari@gmail.com,081246634463
6402,6403017,RS UMUM DAERAH DAYAKU RAJA,umumdaerahdayakuraja@gmail.com,081283647101
6402,6403052,RS UMUM DAERAH AJI BATARA AGUNG DEWA SAKTI,umumdaerahajibataraagungd@gmail.com,081281413269
6501,6404021,RS UMUM DAERAH TANJUNG SELOR,umumdaerahtanjungselor@gmail.com,081292833714
6408,6404032,RS UMUM DAERAH KUDUNGGA,umumdaerahkudungga@gmail.com,081281434516
6408,6404043,RS UMUM MELOY,umummeloy@gmail.com,081299161247
6408,6404044,RS PUPUK KALTIM PRIMA SANGATA,pupukkaltimprimasangata@gmail.com,081274471109
6408,6404045,RS IBU ANAK CAHAYA SANGATTA,ibuanakcahayasangatta@gmail.com,081226499104
6408,6404046,RS UMUM MEDIKA SANGATTA,umummedikasangatta@gmail.com,081204273920
6408,6404047,RS IBU ANAK ASY SYIFA,ibuanakasysyifa@gmail.com,081234673052
6408,6404051,RS UMUM DAERAH SANGKULIRANG,umumdaerahsangkulirang@gmail.com,081248767585
6408,6404054,RS PELITA KASIH,pelitakasih@gmail.com,081272063224
6403,6405011,RS UMUM DAERAH DR. ABDUL RIVAI,umumdaerahdrabdulrivai@gmail.com,081230627896
6403,6405012,RS UMUM DAERAH TALISAYAN,umumdaerahtalisayan@gmail.com,081216783040
6502,6406012,RS UMUM DAERAH KABUPATEN MALINAU,umumdaerahkabupatenmalina@gmail.com,081236405418
6502,6408014,RS PRATAMA LANGAP,pratamalangap@gmail.com,081296606581
6503,6408025,RS UMUM DAERAH KABUPATEN NUNUKAN,umumdaerahkabupatennunuka@gmail.com,081247775164
6409,6409036,RS UMUM DAERAH RATU AJI PUTRI BOTUNG,umumdaerahratuajiputribot@gmail.com,081290038361
6409,6409047,RS UMUM DAERAH SEPAKU TIPE D,umumdaerahsepakutiped@gmail.com,081213851868
6411,6411001,RS GERBANG SEHAT MAHULU,gerbangsehatmahulu@gmail.com,081232356097
6411,6411002,RS NAWACITA DATAH DAVE,nawacitadatahdave@gmail.com,081282580198
6471,6471014,RS UMUM DAERAH DR. KANUJOSO DJATIWIBOWO,umumdaerahdrkanujosodjati@gmail.com,081243535441
6471,6471025,RS  PERTAMINA BALIKPAPAN,pertaminabalikpapan@gmail.com,081266061502
6471,6471036,RS TK. II DR. R. HARDJANTO,tkiidrrhardjanto@gmail.com,081220915434
6471,6471051,RS  RESTU IBU,restuibu@gmail.com,081268503811
6471,6471062,RS IBU DAN ANAK SAYANG IBU,ibudananaksayangibu@gmail.com,081244655246
6471,6471073,RS BHAYANGKARA BALIKPAPAN,bhayangkarabalikpapan@gmail.com,081217795502
6471,6471074,RS MEDIKA UTAMA PERMATA,medikautamapermata@gmail.com,081272303214
6471,6471075,RS SILOAM HOSPITALS BALIKPAPAN,siloamhospitalsbalikpapan@gmail.com,081226709592
6471,6471077,RS UMUM BALIKPAPAN BARU,umumbalikpapanbaru@gmail.com,081299807548
6471,6471078,RS UMUM TINGKAT IV  LANUD BALIKPAPAN,umumtingkativlanudbalikpa@gmail.com,081290369561
6471,6471079,RS UMUM DAERAH BERIMAN,umumdaerahberiman@gmail.com,081208365635
6471,6471082,RS KHUSUS MATA SMEC BALIKPAPAN,khususmatasmecbalikpapan@gmail.com,081256213542
6471,6471085,RS IBU ANAK ASIH  BALIKPAPAN,ibuanakasihbalikpapan@gmail.com,081210115224
6471,6471086,RS HERMINA BALIKPAPAN,herminabalikpapan@gmail.com,081276389207
6471,6471087,RS MEDIKA UTAMA MANGGAR,medikautamamanggar@gmail.com,081246337283
6472,6472015,RS UMUM DAERAH ABDUL WAHAB SJAHRANIE,umumdaerahabdulwahabsjahr@gmail.com,081226594049
6472,6472030,RS UMUM DIRGAHAYU,umumdirgahayu@gmail.com,081218187892
6472,6472041,RS UMUM TK. IV SAMARINDA,umumtkivsamarinda@gmail.com,081219843837
6472,6472052,RS IBU DAN ANAK  AISYIYAH SAMARINDA,ibudananakaisyiyahsamarin@gmail.com,081220203226
6472,6472063,RS JIWA ATMA HUSADA MAHAKAM,jiwaatmahusadamahakam@gmail.com,081282254202
6472,6472096,RS UMUM BHAKTI NUGRAHA,umumbhaktinugraha@gmail.com,081228326456
6472,6472107,RS UMUM HAJI DARJAD,umumhajidarjad@gmail.com,081239814367
6472,6472118,RS UMUM DAERAH INCHE ABDOEL MOEIS,umumdaerahincheabdoelmoei@gmail.com,081206674695
6472,6472121,RS KHUSUS IBU DAN ANAK QURRATA A'YUN,khususibudananakqurrataay@gmail.com,081278790523
6472,6472123,RS SAMARINDA MEDIKA CITRA,samarindamedikacitra@gmail.com,081293001300
6472,6472124,RS SIAGA AL-MUNAWWARAH SAMARINDA,siagaalmunawwarahsamarind@gmail.com,081225042227
6472,6472128,RS UMUM DAERAH KORPRI PROVINSI KALIMANTAN TIMUR,umumdaerahkorpriprovinsik@gmail.com,081218070750
6472,6472129,RS IBU DAN ANAK HERAWATY,ibudananakherawaty@gmail.com,081229373529
6472,6472130,RS HERMINA SAMARINDA,herminasamarinda@gmail.com,081269633326
6472,6472131,RS MATA PROVINSI KALIMANTAN TIMUR,mataprovinsikalimantantim@gmail.com,081234321034
6472,6472132,RS ISLAM SAMARINDA,islamsamarinda@gmail.com,081211564658
6472,6472143,RS IBU DAN ANAK JIMMY MEDIKA BORNEO,ibudananakjimmymedikaborn@gmail.com,081285055483
6571,6473016,RS UMUM DAERAH TARAKAN,umumdaerahtarakan@gmail.com,081221387284
6571,6473042,RS AL ILYAS TARAKAN,alilyastarakan@gmail.com,081263393510
6571,6473043,RS PERTAMINA TARAKAN,pertaminatarakan@gmail.com,081238737914
6474,6474010,RS LNG BADAK,lngbadak@gmail.com,081282897938
6474,6474021,RS PUPUK KALTIM,pupukkaltim@gmail.com,081214782277
6474,6474032,RS UMUM DAERAH TAMAN HUSADA BONTANG,umumdaerahtamanhusadabont@gmail.com,081231090988
6474,6474033,RS AMALIA BONTANG,amaliabontang@gmail.com,081215486345
6474,6474034,RS ISLAM BONTANG,islambontang@gmail.com,081270769660
6502,6501013,RS PRATAMA LONG AMPUNG,pratamalongampung@gmail.com,081267722055
6504,6503002,RS UMUM DAERAH AKHMAD BERAHIM,umumdaerahakhmadberahim@gmail.com,081241330433
6503,6504027,RS PRATAMA SEBATIK,pratamasebatik@gmail.com,081243343593
6571,6571044,RS UMUM KOTA TARAKAN,umumkotatarakan@gmail.com,081274321211
6571,6571045,RS BHAYANGKARA TARAKAN,bhayangkaratarakan@gmail.com,081210511554
6571,6571056,RS UMUM CARSA TARAKAN,umumcarsatarakan@gmail.com,081244215015
7101,7101013,RS UMUM DATOE BINANGKANG,umumdatoebinangkang@gmail.com,081249364251
7174,7101037,RS KINAPIT,kinapit@gmail.com,081299333200
7102,7102014,RS UMUM DR. SAM RATULANGI,umumdrsamratulangi@gmail.com,081285293770
7102,7102040,RS SILOAM GMIM SONDER,siloamgmimsonder@gmail.com,081226698428
7106,7102062,RS HERMANA,hermana@gmail.com,081239829603
7102,7102073,RS  BUDI SETIA,budisetia@gmail.com,081205785289
7106,7102095,RS TONSEA,tonsea@gmail.com,081285425848
7102,7102120,RS UMUM NOONGAN,umumnoongan@gmail.com,081241807339
7102,7102121,RS DR. J. H. AWALOEI,drjhawaloei@gmail.com,081281593120
7103,7103015,RS UMUM LIUN KENDAGE,umumliunkendage@gmail.com,081209625767
7109,7103026,RS UMUM DAERAH LAPANGAN SAWANG KAB. SITARO,umumdaerahlapangansawangk@gmail.com,081243379154
7103,7103039,RS UMUM LIUNG PADULI,umumliungpaduli@gmail.com,081292341706
7104,7104027,RS BERGERAK KAB.KEP.TALAUD,bergerakkabkeptalaud@gmail.com,081269027011
7104,7104038,RS UMUM DAERAH TALAUD,umumdaerahtalaud@gmail.com,081296994961
7105,7105030,RS UMUM DAERAH AMURANG,umumdaerahamurang@gmail.com,081261871352
7105,7105084,RS CANTIA TOMPASOBARU,cantiatompasobaru@gmail.com,081259906281
7105,7105116,RS KALOORAN,kalooran@gmail.com,081296243057
7106,7106018,RS UMUM DAERAH MARIA WALANDA MARAMIS,umumdaerahmariawalandamar@gmail.com,081263804594
7106,7106020,SENTRA MEDIKA HOSPITAL MINAHASA UTARA,sentramedikahospitalminah@gmail.com,081261720340
7108,7107003,RS UMUM DAERAH BOLAANG MONGONDOW UTARA,umumdaerahbolaangmongondo@gmail.com,081273822346
7109,7108037,RS UMUM DAERAH TAGULANDANG,umumdaerahtagulandang@gmail.com,081260900428
7107,7109002,RS UMUM DAERAH MITRA SEHAT,umumdaerahmitrasehat@gmail.com,081223503109
7107,7109028,RSU RATATOTOK BUYAT,ratatotokbuyat@gmail.com,081209136046
7111,7110002,RS UMUM DAERAH BOLAANG MONGONDOW SELATAN,umumdaerahbolaangmongondo@gmail.com,081299428048
7110,7111011,RS UMUM DAERAH PRATAMA BOLAANG MONGONDOW TIMUR,umumdaerahpratamabolaangm@gmail.com,081281608158
7171,7171013,RSUP PROF. DR. R. D. KANDOU,rsupprofdrrdkandou@gmail.com,081225175258
7171,7171024,RS TK. II R. W. MONGISIDI,tkiirwmongisidi@gmail.com,081262160699
7102,7171035,RS JIWA PROF. DR. V. L. RATUMBUSYANG,jiwaprofdrvlratumbusyang@gmail.com,081271478074
7171,7171050,RS PANCARAN KASIH,pancarankasih@gmail.com,081208384156
7171,7171061,RS BHAYANGKARA MANADO,bhayangkaramanado@gmail.com,081268031960
7171,7171072,RS PERMATA BUNDA,permatabunda@gmail.com,081239287129
7171,7171083,RS ADVENT MANADO,adventmanado@gmail.com,081211005162
7171,7171094,RS ISLAM SITTI MARYAM,islamsittimaryam@gmail.com,081201638419
7171,7171095,RS IBU DAN ANAK KIRANA MANADO,ibudananakkiranamanado@gmail.com,081248303793
7171,7171097,RS TNI AU LANUD SAM RATULANGI,tniaulanudsamratulangi@gmail.com,081239708438
7171,7171098,RS IBU DAN ANAK KASIH IBU,ibudananakkasihibu@gmail.com,081235200762
7171,7171099,RS UMUM SILOAM HOSPITAL MANADO,umumsiloamhospitalmanado@gmail.com,081292385401
7171,7171102,RS UMUM MANADO MEDICAL CENTER,umummanadomedicalcenter@gmail.com,081205644861
7171,7171103,RS UMUM DAERAH ODSK,umumdaerahodsk@gmail.com,081271354123
7171,7171104,RS MATA PROVINSI SULAWESI UTARA,mataprovinsisulawesiutara@gmail.com,081286576880
7171,7171105,RS SILOAM PAAL DUA,siloampaaldua@gmail.com,081203874937
7171,7171106,RS HERMINA MANADO,herminamanado@gmail.com,081231437836
7171,7171107S,RS LAPANGAN DARURAT COVID-19 BAPELKES MANADO,lapangandaruratcovid19bap@gmail.com,081262606273
7171,7171108,RS KHUSUS DAERAH GIGI DAN MULUT KOTA MANADO,khususdaerahgigidanmulutk@gmail.com,081266198309
7171,7171109S,RS LAPANGAN DARURAT COVID-19 KITA WAYA,lapangandaruratcovid19kit@gmail.com,081282781710
7171,7171120,RSGM UNIVERSITAS SAM RATULANGI,rsgmuniversitassamratulan@gmail.com,081209865763
7172,7172014,RS BUDI MULIA BITUNG,budimuliabitung@gmail.com,081270990767
7172,7172025,RUMKITAL DR. WAHYU SLAMET BITUNG,rumkitaldrwahyuslametbitu@gmail.com,081248607326
7172,7172036,RS UMUM DAERAH BITUNG,umumdaerahbitung@gmail.com,081255987500
7172,7172047S,RS DARURAT COVID-19 KOTA BITUNG,daruratcovid19kotabitung@gmail.com,081260869914
7173,7173002,RS UMUM DAERAH ANUGERAH,umumdaerahanugerah@gmail.com,081208254262
7173,7173036,RS BETHESDA GMIM TOMOHON,bethesdagmimtomohon@gmail.com,081297489341
7173,7173051,RS  GUNUNG MARIA,gunungmaria@gmail.com,081218805709
7174,7174004,RS IBU DAN ANAK KASIH FATIMAH KOTAMOBAGU,ibudananakkasihfatimahkot@gmail.com,081269838793
7174,7174024,RS MONOMPIA,monompia@gmail.com,081216809493
7174,7174035,RS UMUM DAERAH KOTA KOTAMOBAGU,umumdaerahkotakotamobagu@gmail.com,081238056760
7211,7201011,RS UMUM DAERAH BANGGAI,umumdaerahbanggai@gmail.com,081277085909
7207,7201012,RS UMUM DAERAH TRIKORA SALAKAN,umumdaerahtrikorasalakan@gmail.com,081260658531
7207,7201014,RS PRATAMA BILABANGGAI BUKO SELATAN,pratamabilabanggaibukosel@gmail.com,081248813577
7201,7202015,RS UMUM DAERAH KABUPATEN BANGGAI,umumdaerahkabupatenbangga@gmail.com,081264427077
7201,7202016,RS PRATAMA DR. ABDUL CHALIK MASULILI,pratamadrabdulchalikmasul@gmail.com,081242853737
7201,7202017,RS CLAIRE MEDIKA,clairemedika@gmail.com,081215362738
7201,7202018S,RS DARURAT KAB. BANGGAI,daruratkabbanggai@gmail.com,081229687899
7206,7203016,RS UMUM DAERAH MOROWALI,umumdaerahmorowali@gmail.com,081245496460
7206,7203018,RS UMUM DAERAH SALABANGKAPAKU,umumdaerahsalabangkapaku@gmail.com,081280008849
7202,7204010,RS UMUM DAERAH POSO,umumdaerahposo@gmail.com,081274653436
7212,7204021,RS UMUM DAERAH KOLONEDALE,umumdaerahkolonedale@gmail.com,081232972292
7202,7204043,RS GKST TENTENA,gksttentena@gmail.com,081279904836
7202,7204044,"RS TK 4 DR. YANTO, SP.OT",tk4dryantospot@gmail.com,081287500151
7203,7205022,RS UMUM DAERAH KABELOTA,umumdaerahkabelota@gmail.com,081244195235
7203,7205024,RS UMUM DAERAH PENDAU TAMBU KAB DONGGALA,umumdaerahpendautambukabd@gmail.com,081285610372
7204,7206012,RS UMUM  MOKOPIDO TOLI-TOLI,umummokopidotolitoli@gmail.com,081246685618
7204,7206014,RS UMUM HJ. ZUBAEDA BANTILAN,umumhjzubaedabantilan@gmail.com,081268182038
7205,7207013,RS UMUM DAERAH MOKOYURLI BUOL,umumdaerahmokoyurlibuol@gmail.com,081273403475
7205,7207015,RS UMUM DAERAH PRATAMA BUOL,umumdaerahpratamabuol@gmail.com,081222423907
7208,7208011,RS UMUM DAERAH ANUNTALOKO PARIGI,umumdaerahanuntalokoparig@gmail.com,081241910114
7208,7208012,RS IBU DAN ANAK DEFINA,ibudananakdefina@gmail.com,081299143393
7208,7208013,RS UMUM DAERAH RAJA TOMBOLOTUTU,umumdaerahrajatombolotutu@gmail.com,081282017557
7208,7208115,RS UMUM DAERAH BULUYE NAPOAE MOUTONG,umumdaerahbuluyenapoaemou@gmail.com,081270442698
7209,7209002,RS UMUM DAERAH WAKAI,umumdaerahwakai@gmail.com,081252367942
7209,7209004,RS UMUM DAERAH PRATAMA TOGEAN,umumdaerahpratamatogean@gmail.com,081206092122
7209,7209032,RS UMUM DAERAH AMPANA,umumdaerahampana@gmail.com,081260790761
7210,7210002,RS UMUM DAERAH TORA BELO,umumdaerahtorabelo@gmail.com,081218114504
7271,7271014,RS UMUM DAERAH UNDATA PALU,umumdaerahundatapalu@gmail.com,081249359830
7271,7271025,RS TK. III. 13.06.01 DR. SINDHU TRISNO,tkiii130601drsindhutrisno@gmail.com,081223059932
7271,7271036,RS UMUM ANUTAPURA PALU,umumanutapurapalu@gmail.com,081208409042
7271,7271040,RS WOODWARD,woodward@gmail.com,081201643020
7271,7271051,RS UMUM DAERAH MADANI PALU,umumdaerahmadanipalu@gmail.com,081246585422
7271,7271095,RS BUDI AGUNG PALU,budiagungpalu@gmail.com,081283585919
7271,7271116,RS IBU DAN ANAK TINATAPURA,ibudananaktinatapura@gmail.com,081297473086
7271,7271127,RS BHAYANGKARA PALU,bhayangkarapalu@gmail.com,081220101480
7271,7271128,RS UMUM  SIS AL JUFRI PALU,umumsisaljufripalu@gmail.com,081201249676
7271,7271130,RS IBU DAN ANAK NASANA PURA,ibudananaknasanapura@gmail.com,081215031761
7271,7271131,RS IBU DAN ANAK CARE SHE,ibudananakcareshe@gmail.com,081255542720
7271,7271132,RS SAMARITAN PALU,samaritanpalu@gmail.com,081295746827
7271,7271133,RS UMUM TADULAKO PALU,umumtadulakopalu@gmail.com,081274240704
7301,7301015,RS UMUM DAERAH KH. HAYYUNG KEPULAUAN SELAYAR,umumdaerahkhhayyungkepula@gmail.com,081246638045
7301,7301017,RS PRATAMA JAMPEA,pratamajampea@gmail.com,081217335019
